identifier,label,coupling,mean_first_order,mean_second_order,std_real_second_order,selected_scalar,increment_cv,radial_permutation_entropy,weak_record_in_released_residual_pair
audit-kuramoto-1-048,1,0.11106732598934421,0.441446574557362,0.3886378355194581,0.2910667390921687,-1.5966414636334563,0.14977814479859253,0.7393686405103519,False
audit-kuramoto-1-049,1,0.3854697244115319,0.8731581115081657,0.5528341096021325,0.3904260820564551,-0.9891377354142082,0.2260208868837871,0.6077509358375908,False
audit-kuramoto-1-050,1,0.16863404020625677,0.4387303243092538,0.36838773469411756,0.279055778943926,-1.5226338330398437,0.15297739277837302,0.7012917481771197,False
audit-kuramoto-1-051,1,0.11140896302293966,0.5193473198336372,0.33022748300420923,0.2597698479403504,-1.398339845168448,0.18366518101772195,0.7435635831117577,False
audit-kuramoto-1-052,1,0.05463553200840319,0.6713554526719732,0.5350667629546585,0.40722795638079656,-1.0293884839948553,0.24470518850454914,0.6850163183440289,False
audit-kuramoto-1-053,1,0.29387466339060386,0.5072941901944356,0.40374184010703135,0.3110605509323559,-1.3376699657027242,0.18031101273877723,0.6870129748022464,False
audit-kuramoto-1-054,1,0.08489833418274673,0.439023883016237,0.329406224543164,0.2646532880562994,-1.2263987262456086,0.21584512197974196,0.7358011106718011,False
audit-kuramoto-1-055,1,0.37972255127673155,0.8065467708774845,0.3399188394020334,0.2423332792352795,-1.4775072411756627,0.15954366084055255,0.6991217234290213,False
audit-kuramoto-1-056,1,0.2619899235158922,0.42179692615909714,0.259070635654071,0.20688322727309338,-1.7621481340773653,0.1442032534311461,0.8399748293708259,False
audit-kuramoto-1-057,1,0.09534454424022876,0.6153737574026021,0.5430261049502572,0.40582944654827496,-1.020945831960809,0.23887111489199928,0.6630629765162112,False
audit-kuramoto-1-058,1,0.22780793710388278,0.8705174855387574,0.5643040752082826,0.39842179953408763,-0.9663278322188296,0.22638293772386017,0.5949966736548745,False
audit-kuramoto-1-059,1,0.31856987133150816,0.7441189362520944,0.4928365258754468,0.3577309713997988,-1.0654517151659968,0.22411019695718148,0.6504013277576014,False
audit-kuramoto-1-060,1,0.29495516965561186,0.9639014055713139,0.8598380572135211,0.6086280807265099,-0.5150560522627299,0.3565501617429274,0.5967695285337326,True
audit-kuramoto-1-061,1,0.09468651052834778,0.4104615570630811,0.47282471536182985,0.37636489577140836,-1.1526319428296186,0.22277024056914488,0.7054055424020358,False
audit-kuramoto-1-062,1,0.24210480494927522,0.5520925239581367,0.3807923516976014,0.2887300302328159,-1.260847096625876,0.19723422147921107,0.6959230294057477,False
audit-kuramoto-1-063,1,0.42328656467879433,0.8857571365418848,0.5789816695494012,0.4104176773942579,-0.9944132040918463,0.2278400725145476,0.615883088023075,False
audit-kuramoto-1-064,1,0.3206946473261181,0.9029093891670449,0.6379204880526529,0.4499466178781822,-0.8954617912950783,0.24762864982446556,0.6063103828781126,False
audit-kuramoto-1-065,1,0.26120278636613214,0.7884079336344605,0.713922958420596,0.5139377172411626,-0.8024343670412114,0.27416220451277645,0.611646369297029,False
audit-kuramoto-1-066,1,0.07859089059416174,0.3396483926972292,0.3780268884425012,0.3036361973860091,-1.3696043488788194,0.19948210265350266,0.7847214969780572,False
audit-kuramoto-1-067,1,0.17390186585851947,0.5399832731684598,0.4053694981784678,0.30686630611905297,-1.308361406903137,0.20897529715461846,0.7732307063979649,False
audit-kuramoto-1-068,1,0.18751594459665608,0.6755404851619617,0.5685904789761811,0.423732181432717,-0.9846306664164107,0.24470807117714286,0.6550402098596128,False
audit-kuramoto-1-069,1,0.08696375210020194,0.4555058140370146,0.5219521899920848,0.4091829255124,-0.9582057213041043,0.24756849962991412,0.6454146856462183,False
audit-kuramoto-1-070,1,0.1835499577887032,0.5696895202671826,0.2575879593616883,0.2054191191238177,-1.7273166540578424,0.1430762878615798,0.8048811520896615,False
audit-kuramoto-1-071,1,0.2618914030375728,0.6886501574841911,0.44266067277932974,0.32893995521102576,-1.0168372093207676,0.2224780545630671,0.6150266976973799,False
audit-kuramoto-1-072,1,0.36642126493111027,0.9376177495078748,0.7711788276961766,0.545958557052124,-0.6621769698900288,0.30492507882873227,0.591252444776359,True
audit-kuramoto-1-073,1,0.3972365706029555,0.8915328181517121,0.6092795060641474,0.4299130855500063,-0.929145858424052,0.24607541823909698,0.6231479235213963,False
audit-kuramoto-1-074,1,0.20387813777437272,0.5874967785200756,0.38992703706936427,0.3044703635775936,-1.177755149756369,0.23096686477687947,0.74996715366741,False
audit-kuramoto-1-075,1,0.2486226120524908,0.4206843498700395,0.3591190488796474,0.2797654910196274,-1.210441204595302,0.20239331842553424,0.6790224112005168,False
audit-kuramoto-1-076,1,0.2917885088199084,0.4851476356668357,0.44486579580865737,0.33560237691226014,-1.2507964741617421,0.20493449810837547,0.7158616229900905,False
audit-kuramoto-1-077,1,0.13533436463475992,0.390667235169931,0.37178877309346314,0.2861933064287677,-1.4656616215338654,0.17344384911770738,0.7510825281693022,False
audit-kuramoto-1-078,1,0.08047937765894907,0.6666104497780163,0.5059648101359464,0.3840251958611388,-0.9295508836699222,0.24833287928418865,0.6291193519516641,False
audit-kuramoto-1-079,1,0.2337393227907791,0.4581089318943503,0.455887247913913,0.3613934881289605,-1.1537707372570072,0.21962237851941938,0.6962301985151865,False
audit-kuramoto-1-080,1,0.17079158283124865,0.31444626936294884,0.3267402203801685,0.25965957868271544,-1.587589190029409,0.16761277989551598,0.8199518608682254,False
audit-kuramoto-1-081,1,0.21062143730708144,0.7488342828645467,0.5733234940278605,0.4154005264101717,-1.0008186081639332,0.23027100204961523,0.6264540928040897,False
audit-kuramoto-1-082,1,0.38621643894198643,0.7877529180554227,0.5616954718658174,0.4031021750469073,-0.9687750917739247,0.234864268793529,0.6188004600133462,False
audit-kuramoto-1-083,1,0.24780263655948917,0.3653634326064555,0.3222248592256955,0.25977204167598134,-1.516557820916111,0.17041863398661544,0.7765148667826174,False
audit-kuramoto-1-084,1,0.3871488861598036,0.8644158652139851,0.5052414328024996,0.3561231227973843,-1.129362719033964,0.20691767304671743,0.6401379638964589,False
audit-kuramoto-1-085,1,0.3745247887393116,0.6648427501323901,0.6356575979917976,0.4826060035590636,-0.825280986503525,0.29307737606594286,0.6689555695610341,False
audit-kuramoto-1-086,1,0.3011565169187972,0.8867683613001931,0.6238660810420458,0.4409757072405846,-0.9154245864854588,0.25618186185772246,0.6399001694640573,False
audit-kuramoto-1-087,1,0.3657626534719111,0.4840615380006264,0.3907543301304236,0.302394180137689,-1.2282632594509861,0.2066418211300617,0.7057423479790813,False
audit-kuramoto-1-088,1,0.28012351655866,0.6377319525109704,0.510748288774898,0.3893355201289857,-0.9794260578535414,0.2381981502459598,0.6343043913859068,False
audit-kuramoto-1-089,1,0.4498430605912063,0.6530096403253989,0.37996312853949726,0.29418753025642447,-1.2154112175111234,0.22202296581991063,0.7485904564363866,False
audit-kuramoto-1-090,1,0.2859424699304563,0.4652232570036379,0.43367802070147565,0.3305804283551892,-1.2653521990379673,0.18334804658232357,0.6498479700987484,False
audit-kuramoto-1-091,1,0.18151518251873028,0.8104840191464109,0.34501591330508397,0.2728016673292759,-1.4911187004262376,0.1733781070063944,0.7701563175883254,False
audit-kuramoto-1-092,1,0.14466469522953546,0.426425405525359,0.41656149240711926,0.3129540884943863,-1.1931943671097078,0.20811618287484673,0.686283539851232,False
audit-kuramoto-1-093,1,0.197212833121257,0.7319531931041124,0.3880030830016607,0.288630074916494,-1.3176714001603294,0.18899052353845253,0.7058256680045734,False
audit-kuramoto-1-094,1,0.16891246832671053,0.47120873639220806,0.40373561975791805,0.30584145675056457,-1.267529481042846,0.1895434375278516,0.6732708530161917,False
audit-kuramoto-1-095,1,0.41827132680682394,0.7355687640673942,0.5063186662290059,0.3671977975225797,-1.1616591656057926,0.2158217778183206,0.6896002853884445,False
audit-kuramoto-1-096,1,0.16068652238817227,0.4773655936871936,0.46976989173259454,0.36959618151108464,-0.9733755789453564,0.2580549147041409,0.6830362899485574,False
audit-kuramoto-1-097,1,0.1348437851960516,0.5049670745714618,0.41018040824240154,0.3274823647166219,-1.1554558261424903,0.2282101940285929,0.7246747525626648,False
audit-kuramoto-1-098,1,0.3006177647428725,0.46078032777945466,0.3040270624844902,0.2407767704846602,-1.3921444150707685,0.19747891561778272,0.7945502578267767,False
audit-kuramoto-1-099,1,0.12717090468494346,0.43932980788190396,0.2531800403416931,0.20184767697522912,-1.617111079350897,0.15368994502390135,0.7743688523341965,False
audit-kuramoto-1-100,1,0.22129512370196958,0.5564538521311839,0.13847317167158754,0.10539436961554316,-2.281463748138127,0.09207585088607785,0.9015148016360474,False
audit-kuramoto-1-101,1,0.14912604704732307,0.6212135999699786,0.4673902934078578,0.35185422994916765,-1.0649384629288385,0.24587419741924663,0.7131975695089158,False
audit-kuramoto-1-102,1,0.4053976430062931,0.8061386732205473,0.7454641722818203,0.5384395830617801,-0.5743929881990831,0.3479751882907944,0.6180220699248078,True
audit-kuramoto-1-103,1,0.28134868242206534,0.4467741047134898,0.24379706463337053,0.19243029217868976,-1.9934055419102645,0.12566654632846758,0.9224539813590926,False
audit-kuramoto-1-104,1,0.28949613406313485,0.825994882045336,0.5604971501308686,0.3959578802779002,-1.0290764915799848,0.22368080536720808,0.6259663114175162,False
audit-kuramoto-1-105,1,0.4323586289941014,0.4654250776587462,0.3649227232323536,0.27803528550494094,-1.5173463511609542,0.16460821950542304,0.7506312949985832,False
audit-kuramoto-1-106,1,0.22055791240907371,0.6186433436502186,0.47926534570741297,0.3617100674772917,-1.058587652608274,0.23496012767964133,0.6772249454119914,False
audit-kuramoto-1-107,1,0.2198742199441938,0.3488834528001974,0.4032570742457121,0.3307176536798953,-1.162960565576353,0.22471777105631535,0.7189600785625171,False
audit-kuramoto-1-108,1,0.2514916467298067,0.7124017409992164,0.45958231293377005,0.3343056555720911,-1.106725717022729,0.21504856353835966,0.6504013277576014,False
audit-kuramoto-1-109,1,0.29181104970343025,0.43109181220366233,0.3543373790376566,0.27216151709819164,-1.3167531969462956,0.19251482185477975,0.7183280423183748,False
audit-kuramoto-1-110,1,0.12820538788157956,0.4415796422717457,0.49156445902586604,0.3916488156698473,-1.1015479265668024,0.22901275085632145,0.6890581134464097,False
audit-kuramoto-1-111,1,0.19765142116483433,0.42102841976291394,0.2778910490783995,0.21711202419077186,-1.1747842492491807,0.22243349182721003,0.7201160619290821,False
audit-kuramoto-1-112,1,0.16422333732002148,0.4075126488054987,0.29890732825274763,0.24640024936753216,-1.617276218074075,0.1567576044382701,0.7899557369282054,False
audit-kuramoto-1-113,1,0.15402050643505985,0.42449026532691475,0.3590320447806924,0.2830097854732331,-1.59938798588816,0.1605972820744576,0.7949568756003588,False
audit-kuramoto-1-114,1,0.34881232814960245,0.9831910137696861,0.9334782112027544,0.6567719436897306,-0.37213247234116276,0.4028893508088786,0.5845220084161916,True
audit-kuramoto-1-115,1,0.09174602346834333,0.41570974919321935,0.36705508252864516,0.27651604821535186,-1.2353796501171717,0.20658964150414832,0.7106031177390759,False
audit-kuramoto-1-116,1,0.3795728689884604,0.775426841848367,0.48772824012889204,0.3517375572877978,-1.070533215032575,0.212658075815854,0.6203096669262493,False
audit-kuramoto-1-117,1,0.42275058883480393,0.8921276548612429,0.6195407223881386,0.43889406620001614,-0.8874077357828032,0.2510424119500036,0.6097381696233908,False
audit-kuramoto-1-118,1,0.3568037109475619,0.5333897754487317,0.44953502844390597,0.344596855770962,-1.199574168873619,0.2171026809588594,0.7204994109328329,False
audit-kuramoto-1-119,1,0.14129989840773158,0.4977696852355762,0.30778724874321195,0.2408165843953676,-1.3905779878881,0.20161269002737733,0.8099127067333495,False
